x y
215.80288672446764 82.4998608980773
213.6981738234637 64.96058672304447
209.48874802145582 43.211886746003756
205.27932221944792 16.55218999995385
189.14318997841767 19.358473867959102
194.05418674742688 35.49460610898931
200.0 50.0
201.06989641744002 69.87158349205367
201.77146738444134 86.00771573308387
189.14318997841767 75.48415122806418
177.21648353939528 64.25901575604315
164.5882061333716 53.73545125102346
248.07515120652815 92.32185443609569
270.52542215057025 91.62028346909439
289.46783825960574 90.91871250209307
303.4992575996321 90.21714153509176
295.7819769626176 74.08100929406154
283.8552705235952 52.33230931702083
273.3317060185755 31.986751273982744
260.0018576455505 10.939622263943344
250.1798641075321 18.65690290095779
257.19557377754523 34.793035141988
268.4207092495663 47.42131254801164
274.03327698557683 60.04958995403528
283.8552705235952 71.97629639305761
252.28457700853605 76.8872931620668
267.719138282565 76.8872931620668
284.3010478311048 59.73883668260829
279.5827534520111 54.027217171073794
277.34777190401934 44.34229712977618
267.6628518627217 36.89235863647032
263.93788261606875 27.704101161393094
280.0 80.0
264.42057842248863 80.67463904946672
253.74778143200064 86.63884913238645
265.67620159784013 88.20837810157586
274.7794696191387 86.01103754471069
285.13836081578876 85.06932016319705
298.3224041569798 86.01103754471069
294.5555346309252 81.93026222481824
168.05149971425908 64.03763197605903
176.213050354044 70.62965364665453
180.0 80.0
190.02490528291077 83.81369698784552
196.93083274734414 92.2891534214683
209.1731587070215 94.48649397833347
209.4870645008594 86.95275492622433
208.54534711934576 76.27995793573639
206.34800656248058 69.06012467746513
206.0341007686427 56.817798717787774
202.58113703642601 38.92516846902857
199.75598489188508 27.31065409702698
200.0 20.0
214.1956514084276 74.71042896654698
212.31221664540033 56.817798717787774
207.91753553166998 48.656248078002875
200.38379647956083 44.889378551948305
204.77847759329117 30.135806241567906
193.79177480896533 26.996748303189097
84.86646434722056 213.45678984289023
92.08629760549182 205.60914499694323
93.9697323685191 193.36681903726588
100.24784824527673 189.9138553050492
100.0 180.0
98.67831927608732 171.7073192624521
109.97892785425105 164.80139179801873
113.74579738030563 179.5549641083991
120.65172484473902 163.5457686226672
152.04230422852714 170.76560188093845
156.75089113609536 181.43839887142641
165.85415915739392 198.07540594483407
169.62102868344851 206.86476817229476
170.56274606496214 224.1295868333782
180.0 240.0
180.0 220.0
181.2355430554501 208.43429714148417
178.0964851170713 194.3085364187795
165.54025336355605 184.8913626036431
166.4819707450697 166.05701497337023
153.92573899155443 156.32593536439595
131.63842762906486 150.04781948763832
127.55765230917241 162.60405124115354
113.74579738030563 193.05291324342798
105.8981525343586 206.55086237845686
100.0 220.0
98.05050768841157 228.21036215327064
92.4002033993297 227.89645635943276
77.64663108894928 234.1745722361904
99.30613086376309 236.37191279305554
117.82657270019808 148.16438472461104
143.2529420010665 152.87297163217926
142.6251304133907 143.7697036108807
140.0 140.0
126.30202913382088 129.64394288817607
131.63842762906486 138.7472109094746
138.23044929966036 127.4466023313109
113.74579738030563 144.71142099239435
104.0147177713313 146.28094996158376
146.70590573328317 133.41081241423063
153.29792740387867 143.45579781704282
159.88994907447417 148.16438472461104
249.03919452443247 238.8831591437586
241.19154967848544 228.83817374094642
234.28562221405204 219.73490571964786
247.46966555524307 210.63163769834932
241.50545547232332 205.60914499694323
234.91343380172782 193.99463062494164
243.07498444151273 185.20526839748098
250.92262928745976 177.35762355153395
246.84185396756732 197.13368856332045
258.45636833956894 166.37092076720813
236.7968685647551 167.62654394255964
240.0 160.0
243.3888902353506 148.16438472461104
227.69360054345654 139.0611167033125
255.94512198886585 142.2001746416913
255.94512198886585 159.77889909661263
254.37559301967644 190.85557268656282
252.1782524628113 203.41180444007807
250.60872349362188 218.16537675045845
249.66700611210823 231.9772316793252
233.02999903870054 235.4301954115419
368.2975656449423 230.56750283314472
361.9203700352869 235.12264255432714
352.12681963474466 232.61731570767682
343.2442971784389 231.4785307773812
332.3119618476011 224.6458211956076
336.41158759666524 216.44656969747925
337.77812951302 224.87357818166672
339.14467142937474 204.8309634084641
333.22298979183756 206.19750532481882
341.19448430390685 192.75984314733068
343.9275681366163 181.59975083043378
350.07700676021256 188.88797438432564
354.632146481395 180.23320891407906
348.71046484385784 172.71722837412807
376.18365710838106 171.90867477442177
380.0 160.0
324.2776397382358 153.198366187509
307.9815645173762 163.1570788224787
306.47266866359297 155.31082038280562
301.34242276072973 146.2574452601059
313.1118104202394 150.78413282145576
314.9224854447794 158.9321704318855
324.57941890899247 142.33431604026936
299.6196954453754 137.45234290475008
307.8212394592181 129.62359634608214
329.8162893145234 119.18526760119154
338.7634282387154 151.2458487462127
334.6626562317941 144.16269709789407
354.79371881122603 142.6715072771954
365.6048450112914 143.4171021875447
369.7056170182127 149.00906401516468
366.7232373768154 170.25851896012057
356.65770608709937 165.41215204284993
359.64008572849673 122.54044469776352
348.45616207325673 210.89344157415897
362.62246536989403 252.6467565537213
380.1439457631033 249.2915794571493
388.345489776946 234.7524787053374
397.29262870113797 228.04212451219345
392.819059239042 241.46283289848137
380.0 240.0
386.108705045898 224.31414996044683
378.27995848723 215.73980849142956
372.68799665961 223.94135250527216
338.76342823871533 244.07241508470403
357.77609845262333 249.66437691232397
250.0 50.0
300.0 50.0
259.17804626720977 55.12611261402387
257.8916598367427 50.30216349977235
289.7297239908029 44.19182795505376
291.9809002441202 50.30216349977235
274.6146834328147 52.55333975308972
-21.738412571694443 160.82875767265807
-17.3890495648601 177.13886894828676
0.0 200.0
6.53244697272881 239.11729179567575
35.89064726886065 258.6894253264302
71.77289207524402 289.1349663742704
123.96524815725617 304.35773689819047
191.38037476318854 317.40582591869344
247.92209385203506 322.8425296772363
310.9878574511331 326.104551932362
374.05362105023113 315.2311444152763
421.896614125409 298.9210331396476
469.73960720058676 242.37931405080147
477.35099246254686 159.7414169209495
487.13705922792417 80.36554204622323
459.9535404352095 4.251689426622697
381.6650063121912 -32.71789613146898
-11.952345806317163 139.08194263848648
0.0 100.0
23.929899000066197 86.8895865564747
40.240010275695 43.39595648813154
70.68555132353542 0.0
112.00449988846172 -32.71789613146898
143.53738168801073 -57.7267334207663
179.4196264943941 -56.63939266905772
232.69932332811484 -60.98875567589204
309.90051669942454 -70.77482244126925
356.6561690228938 -59.901414924183456
407.76118435319734 -40.329281393429035
421.896614125409 -20.757147862674618
442.5560884078721 -8.796399593880249
466.477584945461 33.609889722754325
478.43833321425547 59.706067763760224
476.2636517108383 99.93767557697764
486.04971847621556 135.81992038336074
496.9231259933014 182.57557270682963
496.9231259933014 220.6324990166299
482.7876962210898 265.2134698366816
399.06245833952863 326.104551932362
345.7827615058079 338.06530020115645
272.93093114133256 339.152640952865
234.874004831532 338.06530020115645
167.45887822559965 338.06530020115645
132.66397417092486 329.3665741874878
77.20959583378695 323.9298704289449
100.0 300.0
25.017239751774785 300.00837389135614
50.02607704107228 282.6109218640189
21.755217496649024 270.65017359522454
-22.82575332340303 246.7286770576358
-13.03968655802575 226.06920277517278
-33.6991608404889 206.49706924441838
-41.310546102449 174.9641874448696
-47.834590612700524 156.47939466582375
-30.437138585363137 131.47055737652644
0.0 171.70216518974385
10.881809979563156 129.29587587310928
27.191921255191957 112.98576459748058
57.637462303032386 96.67565332185191
64.1615068132839 59.706067763760224
10.881809979563156 70.57947528084601
40.240010275695 -3.359695835337355
55.46278079961521 -27.281192372926093
86.99566259916422 -58.81407417247488
77.20959583378695 -34.892577634886145
90.25768485428999 20.561800702251382
61.98682530986673 37.95925272958864
128.3146111640905 -15.320444104131724
141.36270018459356 -38.15459989001188
112.00449988846172 -65.33811868272635
155.49812995680517 -84.91025221348077
191.38037476318854 -85.99759296518936
208.77782679052592 -87.08493371689794
207.69048603881734 -45.76598515197193
245.74741234861787 -43.59130364855478
274.0182718930411 -57.7267334207663
256.62081986570377 -79.47354845493788
281.62965715500127 -82.73557071006361
315.3372204579675 -52.290029662223404
338.17137624384776 -76.21152619981214
380.57766556048267 -76.21152619981214
405.5865028497802 -59.901414924183456
355.56882827118517 -41.416622145137616
394.7130953326943 -16.4077848558403
413.19788811174027 4.251689426622697
446.9054514147064 29.26052671592001
455.6041774283751 73.84149753597175
467.5649256971696 133.64523887994358
503.44717050355297 122.7718313628578
507.7965335103873 143.4313056453208
527.3686670411419 174.9641874448696
528.4560077928504 207.58440999612696
523.0193040343075 242.37931405080147
501.2724890001358 285.8729441191446
463.2155626903353 303.2703961464819
452.34215517324935 283.69826261572746
450.1674736698322 267.3881513400988
204.24812434194493 343.6664310977626
296.666784135947 347.51720858917935
557.3256952472431 306.3516126867634
535.1264155123022 276.2240187607725
466.94291346926946 334.89354377454436
406.6877256172871 355.5071606712751
268.7350586930116 371.36378905337557
191.03757962071847 372.9494518915856
130.78239176873606 363.4354748623253
45.15659850539265 355.5071606712751
-16.684252184799817 330.13655525991425
-49.98317178721115 249.26775051120157
-65.83980016931177 187.42689982100956
-32.54088056690045 78.01616398451596
0.0 20.932301808954094
21.3716559322417 -61.52216577796861
100.0 -100.0
256.0497559873311 -136.04831917384104
378.14579452950596 -101.1637367332199
436.8153195432783 -50.422525910498244
566.8396722765035 211.21184239416033
565.2540094382935 146.1996660275482
531.9550898358821 82.77315249914612
