x y
3.4760279007844668 20.95880410335724
3.5305966252744745 21.313500812542294
3.394174814049455 20.399474677334663
3.394174814049455 19.881071794679592
2.3164425053717994 19.66279689671956
2.029956701799258 19.75829216457707
2.070883245166764 19.335384549779512
2.7120657579243566 19.239889281922
3.762513704357008 19.362668912024517
4.076283870174553 19.676439077842062
3.5305966252744745 18.73512858038943
3.257753002824435 19.294458006412007
2.7802766635368665 18.89883475385945
2.657497033434349 20.194841960497136
1.1295727477141284 19.89471397580209
1.3887741890416658 19.676439077842062
1.2250680155716422 20.45404340182467
0.8567291252640891 20.52225430743718
1.7843974415942228 19.990209243659606
1.647975630369203 19.349026730902015
1.4160585512866697 18.871550391614445
2.3573690487393053 18.789697304879436
2.521075222209329 20.52225430743718
2.220947237514286 20.822382292132225
2.575643946699337 21.313500812542294
3.1349733727219173 21.054299371214757
3.0 20.0
2.7574632461000785 19.83500481353783
3.1840148013600067 20.33538259951582
2.3391146053643803 20.163121394507
2.2816942036947743 20.532252548097325
1.822330990337929 20.638890436912305
1.436794007699148 20.794745812872666
1.289141546263019 21.24590611170528
1.5 21.5
1.0266482814876787 20.925992445260334
1.6172581272321944 21.131065308366068
0.9988859162864147 19.21738555891366
0.9707667352861847 19.73759040741791
4.762267482478544 20.635703066791102
5.736362332796744 21.11281074857961
6.571300775926629 21.17244920880317
7.247203325127012 20.933895367908917
7.4062392190565145 20.238113331967348
7.386359732315326 19.363415915355088
7.2670828118682 18.607995419189955
7.127926404679886 17.812815949542443
6.730336669856131 17.295949294271562
5.259254651008238 16.341733930694552
5.23937516426705 15.327880106893979
5.378531571455364 14.512821150505282
6.2134700145852495 14.135110902422715
5.815880279761495 13.498967326704708
7.0 14.0
6.4917828289618775 13.618244247151834
8.14178022848046 14.43330320354053
8.837562264422033 14.751374991399535
9.47370584014004 15.129085239482102
9.871295574963796 15.506795487564668
10.726113504834869 15.884505735647235
12.555026285024141 17.117033913600874
13.052013453553835 17.514623648424628
13.648398055789468 17.713418515836505
13.867072409942532 16.957998019671372
15.0 17.0
15.715864676872993 17.017636479894936
15.874900570802495 16.123059576541486
15.934539031026059 15.40739805385873
15.755623650355368 14.43330320354053
14.940564693966671 13.22065451232808
14.741769826554794 12.008005821115628
16.0 14.0
15.383883852775803 18.094404586318948
14.56343123719376 18.25849510943536
5.983841028535821 16.8988879178994
7.484097239885843 14.836035627293123
8.492081881886639 15.257982686735316
12.266163913564037 16.14875981222439
11.680126331005436 15.79713726268923
10.67214168900464 15.304865693340004
12.172397900354662 17.438042493853317
13.930510648030468 16.594148374968928
14.704080257007824 16.734797394782994
15.126027316450017 16.242525825433766
15.383883852775803 15.328307196642347
15.055702806542985 14.460971574455618
15.71206489900862 13.523311442361853
15.290117839566426 12.46844379375637
17.001347580637546 15.703371249479854
16.737012619115717 13.29336411391588
16.575019026581355 12.78038440422374
16.0 12.0
14.199113002744074 10.404478380386461
13.362146107983213 10.9174580900786
13.416143972161333 9.75650401024902
12.628633066041179 8.764484566738743
12.0 8.0
12.14112631463347 6.589454445073578
13.416143972161324 7.339464831854669
13.266141894805106 3.889417052661649
14.728662149028235 6.214449251683032
14.841163707045398 5.314436787545723
15.253669419775 3.026905107863394
16.603688115980965 2.8394025111681214
20.691244723937913 3.4019103012539396
22.716272768246863 4.526925881425576
24.74130081255581 5.614440942258159
27.891344437036395 7.339464831854669
13.191140856126998 26.427229175433443
12.14112631463347 25.227212556583698
14.0 26.0
14.878664226384453 26.95223644618021
13.716148126873762 24.852207363193152
15.103667342418781 25.114710998566533
15.328670458453109 26.16472554006006
23.841288348418498 13.527050522798673
22.94127588428119 11.764526113863107
22.153764978161043 12.5145365006442
22.903775364942135 13.114544810069072
23.653785751723227 12.43953546196609
24.066291464452828 11.239518843116343
24.778801331894865 12.364534423287981
22.116264458821988 11.12701728509918
23.091277961637406 10.527008975674308
4.228516734092951 7.076961196481287
3.1785021925994226 5.801943538953432
4.041014137397678 5.426938345562887
5.353532314264588 6.064447174326814
6.816052568487717 6.101947693665869
5.991041143028516 4.9019310748161224
4.716023485500661 3.7769154946444856
3.666008944007132 4.301922765391249
4.978527120874043 4.7894295167989585
5.278531275586479 7.114461715820342
23.691286271062282 24.36470061178544
22.67877224890781 22.264671528798385
24.066291464452828 23.277185550952858
24.066291464452828 22.564675683510824
25.266308083302572 22.86467983822326
25.15380652528541 23.68969126368246
25.191307044624466 24.58970372781977
26.80382937620381 23.83969334103868
25.453810679997847 22.152169970781223
3.2535032312775316 27.252240600892645
2.765996479869822 26.127225020721006
2.390991286479276 26.914735926841153
3.8910120600414597 26.689732810806824
1.0784731096123656 10.189504301622817
0.6659673968827652 9.101989240790234
36.253960249645566 6.139448213004923
33.92892805062418 5.314436787545723
34.9039415534396 3.81441601398354
37.60397894585153 3.7769154946444856
37.866482581224915 5.2394357488676135
36.51646388501895 2.801901991829067
36.1414586916284 4.63942743944274
34.60393739872717 7.189462754498451
36.178959210967456 8.91448664409496
