x y
788.3701560264607 179.6485436274876
792.9492892866928 159.04244395644315
779.7206820904668 147.08581822139266
765.4744897253001 138.6907405776338
757.3338083737764 146.83142192915753
754.7898454514252 151.41055518938964
744.3595974697854 138.18194799316356
737.7452938716723 142.76108125339564
720.0 160.0
725.0254792599164 138.18194799316356
683.3044873333572 134.87479619410703
665.7511431691341 135.8923813630475
651.7593470962026 130.29566293387492
649.4697804660866 114.01430023082744
630.3900585484528 102.5664670802472
640.7778198013443 164.3569671973084
446.1221649842125 134.9749815645342
430.6150059002484 144.3608936416704
390.2147756551839 157.82763705669194
381.64502984562483 145.99322617682452
365.32170449408363 128.85373455770622
391.8471081903381 125.58906948739798
402.86535280262837 119.05973934678147
428.1665070975172 135.79114783211125
430.6150059002484 126.40523575497504
449.79491318830924 119.46782248057
470.60715301152425 114.1627417413191
476.3203168845637 105.1849127979714
486.93047836306545 110.08191040343378
495.90830730641306 100.28791519250903
511.4154663903772 104.36874653039435
518.3528796647822 92.53433565052694
526.9226254743413 98.65558265735491
539.1651194879972 112.12232607237644
531.0034568122267 141.09622857136216
552.6318629030187 145.99322617682452
581.1976822682158 152.52255631744103
602.4180052252193 147.62555871197867
590.1755112115634 132.526482761803
587.7270124088323 115.38699114268469
574.6683521275993 114.97890800889616
559.9773593112122 104.77682966418288
552.6318629030187 82.74034043960219
549.7752809664989 60.70385121502151
595.4805919508143 77.84334283413982
607.3150028306816 89.26967058021869
621.1898293794916 110.48999353722232
622.4140787808573 128.85373455770622
632.2080739917819 113.75465860753057
656.2849788853051 92.94241878431548
665.2628078286529 108.04149473449112
675.8729693071546 113.34657547374204
697.0932922641581 126.40523575497504
696.6852091303696 112.53040920616498
719.9459477563158 125.9971526211865
710.5600356791796 148.44172497955572
698.7256247993123 163.54080092973138
690.1558789897531 157.82763705669194
690.9720452573301 145.99322617682452
677.0972187085201 169.2539648027708
662.8143090259216 159.86805272563458
384.50161178214455 136.60731409968832
359.2004574872557 147.62555871197867
372.25911776848864 139.46389603620804
376.74803224016244 155.37913825396075
393.8875238592807 152.93063945122955
415.92401308386127 153.3387225850181
422.0452600906892 125.58906948739798
417.5563456190154 143.95281050788188
415.92401308386127 117.01932367783881
417.1482624852269 92.53433565052694
386.13394431729864 104.36874653039435
395.92793952822336 116.20315741026175
426.53417456236303 92.53433565052694
419.5967612879581 102.73641399524023
439.592834843596 114.97890800889616
442.85749991390423 125.9971526211865
445.71408185042395 103.55258026281729
430.6150059002484 82.33225730581367
446.1221649842125 90.90200311537282
448.57066378694367 77.84334283413982
459.58890839923396 86.41308864369897
462.8535734695422 112.9384923399535
459.9969915330225 125.9971526211865
470.1990698777357 150.07405751470984
484.8900626941228 139.0558129024195
500.39722177808693 143.95281050788188
506.51846878491483 131.3022333604374
519.1690459323593 136.60731409968832
527.7387917419184 132.11839962801446
541.6136182907284 134.15881529695713
566.5066894518287 139.0558129024195
558.3450267760581 126.40523575497504
550.591447234076 114.57082487510763
529.3711242770725 116.20315741026175
499.1729723767213 76.61909343277422
480.40114822244897 89.67775371400722
462.8535734695422 68.04934762321507
618.7413305767604 135.38306469832273
607.3150028306816 123.14057068466678
594.6644256832373 106.81724533312554
586.5027630074667 88.45350431264163
556.7126942409039 88.45350431264163
547.7348652975563 93.350501918104
538.3489532204202 72.13017896110038
500.0 60.0
791.666895752696 172.48608428846248
744.8360408819233 171.65574998224312
754.8000525565557 176.13955523582777
756.958921752726 170.32721509229214
751.1465816091904 164.84700867124425
746.6627763556058 159.36680225019634
741.182569934558 154.71693013536785
744.1717734369478 151.06345918800258
743.6735728532161 145.08505218322307
750.4823141642149 146.08145335068633
752.9733170828731 141.5976480971017
750.6483810254589 136.61564225978543
760.0 140.0
763.1033956187495 144.2547178770037
762.1069944512861 156.04546502531886
767.0890002886024 160.86140400139124
770.7424712359676 153.38839524541686
773.3995410158697 150.73132546551483
784.0278201354776 153.72052896790458
789.8401602790132 161.69173830761062
785.1902881641847 164.18274122626875
774.8941427670645 173.48248545592577
767.7532677335779 181.12156107314402
683.059168499202 144.4207847382476
669.4416858772043 145.5832527669547
656.4884707001821 145.91538648944245
652.668932891573 137.27990970476094
639.2175171308191 141.26551437461396
632.740909542308 151.06345918800258
628.5892380112113 145.08505218322307
628.7553048724551 135.6192410923222
632.740909542308 121.33749102534891
645.6941247193303 122.0017584703244
656.9866712839138 124.32669452773867
668.1131509872533 129.30870036505493
678.5753632456174 124.8248951114703
685.5501714178602 118.0161538004714
377.8030302223084 484.0692479014182
353.2378375452945 471.78665156291095
332.6030756966027 464.90839761334695
331.1291641359818 444.2736357646551
305.5813637518871 427.0780008907452
311.9683138479108 406.44323904205334
318.84656779747473 383.84326177920036
312.45961770145107 366.64762690529045
323.2683024793373 336.18678798579293
336.04220267138464 312.11289916231914
325.2335178934984 295.4085681419495
340.46393735324716 286.5650987782244
374.3639032475266 286.07379492468414
362.08130690901953 306.708556773376
426.4421117227965 281.6520602428216
440.68992347546464 296.39117584903005
410.72038840950745 294.42596043486895
442.6551388896258 277.7216294144993
482.9420548799289 283.6172756569827
494.24204351135535 298.8476951167315
520.0 320.0
542.389821158303 336.18678798579293
535.511567208739 357.3128536880251
529.1246171127153 346.0128650565986
495.71595507197617 310.147683748158
540.0 380.0
551.7245943755684 404.9693274814325
540.4246057441418 412.830189138077
531.5811363804168 433.95625484030916
529.6159209662557 451.15188971421907
514.8768053600472 476.20838624477346
503.5768167286207 483.0866401943374
489.32900497595256 483.5779440478777
454.4464313745925 480.630120926636
420.0 480.0
391.0682342678962 467.3649168810484
371.90738397982517 463.43448605272613
352.2552298382139 484.5605517549583
333.5856834036832 479.64751321955544
298.2118059487829 463.43448605272613
300.17702136294406 448.69537044651764
290.3509442921384 421.1823546482618
285.9292096102759 384.33456563274063
288.87703273151755 355.347638273864
289.85964043859815 315.5520261371011
320.0 320.0
318.84656779747473 307.69116448045656
341.4465450603277 433.95625484030916
326.7074294541193 429.53452015844664
344.8856720351097 463.43448605272613
370.43347241920435 477.6822978053943
399.91170363162126 493.4040211186834
410.72038840950745 489.96489414390135
460.0 500.0
447.0768735714883 494.8779326793042
440.0 480.0
434.30297337944097 460.9779667850247
482.9420548799289 472.7692592699915
500.628993607379 468.3475245881289
520.0 460.0
515.3681092135874 453.11710512838016
554.67241749681 441.8171164969537
544.8463404260044 434.93886254738976
540.0 460.0
534.5289595016585 402.5128082137311
534.5289595016585 385.8084771933615
526.6680978450139 365.6650191982099
518.8072361883694 346.5041689101389
516.8420207742083 333.23896486455124
511.9289822388055 324.8867993543665
506.03333599632214 295.8998719954898
472.624673955583 288.0390103388453
416.12473079845057 269.86076775785483
393.5247535355976 287.547706485305
43.07602925543148 117.15703693450271
33.44831704993241 83.46004421525588
79.6613356363279 58.42799248095823
77.73579319522808 111.38040961120325
131.65098154602282 120.04535059615243
117.20941323777423 98.86438374405442
126.8371254432733 14.140516335662392
45.9643429170812 10.289431453462754
13.230121418384392 63.24184858370778
775.8882191634087 90.61073153716679
754.5188317971761 69.24134417093374
